returns,volatility,volume_ratio,regime
0.01832655349404963,0.2349564427294226,0.7700097241308663,0
0.0035550021253606266,0.2574382565085895,0.626047094736022,2
-0.01756646154359478,0.32547262069474114,0.8601331844706153,3
0.02339179984855547,0.19843023064209062,2.159579995353617,0
-0.010643371262543791,0.12349040748558765,0.28786206510662665,1
0.005194450034429638,0.17311234619646323,1.314315823566259,2
0.003637325101169903,0.3751264734479669,1.9524869986646796,3
-0.01736521923196665,0.09768878029643256,0.27395092964469164,1
-0.00378240781554067,0.08760233290154484,1.2358254212670472,2
-0.027553387359141823,0.5572570297598819,0.7272772121289155,3
-0.010595204075340776,0.2126777713722991,2.2490999865967174,1
0.024132163097278305,0.49295895433098447,1.0836743300371496,3
-0.011913225880869842,0.05028580583464473,0.7433846243174385,1
0.02080123639805152,0.06731726229772428,0.6389756316342831,0
0.01477620961775006,0.2500054776891317,1.9932179468441822,2
0.022920602882841302,0.47721636561583286,1.8943188700012703,3
0.016588111623669785,0.05301116378266335,0.5084801889098882,0
-0.02012034762999404,0.229759027576623,1.0696380191635058,1
-0.003746580368127494,0.25985662109697893,2.128891037006613,2
-0.027131636092468103,0.1295353303494295,1.0359194247536139,1
0.00031236667899206094,0.05041575688418359,0.6413905900068995,2
-0.017806356960397438,0.1419605830100079,1.383770267250014,1
0.02107604104069806,0.3156125314428181,1.2626291423164249,3
-0.017969359635820744,0.34676867084998253,0.6213078951404815,3
0.0031425583798188167,0.19966428252887286,1.3675152810043147,2
0.01017216746466884,0.09914096235102468,0.8694952436378378,0
-0.008865645023830207,0.07686816163854701,0.5298179222349738,2
0.016564593803692455,0.08877526251309127,1.6865666617120443,0
0.00531233986345067,0.3090756889300924,1.1697229285530606,3
0.01754724581151343,0.20613871230933845,0.4123141977864306,0
0.027685456370210363,0.37039217689157333,0.49934488014657163,3
-0.029350505315048802,0.4029603740249611,0.2054052168062995,3
-0.01692713309981747,0.2685819595538771,0.3851661368649992,2
0.039831066044094685,0.04132450720846487,1.5131669864974662,0
0.021486360254311228,0.27912212495415956,1.2521186145379812,2
-0.01701070557494088,0.24907558293166854,0.5922537435136125,1
-0.001934262237407848,0.0445784642037205,0.2648638961816372,2
0.004442675432674257,0.14563179039159502,0.7554953088263625,2
-0.02184625529345158,0.18620473006954302,0.5939346268850995,1
0.022347976318049217,0.270572449419366,0.46004087137942445,2
0.006929769517959854,0.09229028245726037,0.3595861208758937,2
-0.02528996813909931,0.24692984772363666,1.5365274302727971,1
0.00438300655327878,0.1869948295777687,0.900530977000265,2
0.020704986694475052,0.32497691469052725,0.5120472078979932,3
-0.009683479024974741,0.2946836535457675,1.7675192901449044,2
0.027569392549230094,0.45114061491066954,0.5695168993108162,3
-0.014761141673227831,0.2633487196174812,1.054025824349298,2
0.041124142598806444,0.07784027188305145,1.4206120889828953,0
-0.008216285759091696,0.0016478847975056887,1.6359411057387354,2
-0.000699769809939234,0.29396520086809164,1.2881545990931063,2
0.0008720489274490745,0.19519287587544298,0.2842775436777875,2
0.014925071320544414,0.23492708198027223,1.2181072884572883,0
-0.04773859740391345,0.04873504692032815,4.438341191856732,1
-0.012286462881925888,0.09399963438902895,2.055290094017797,1
-0.028111340383572842,0.5066722335799916,0.8231903118467825,3
0.02271131280361198,0.038223088795310445,1.2657991159863609,0
0.004465416718405217,0.2553895666474857,1.005155377761413,2
0.036186126994662206,0.11025635731465483,1.966994836209525,0
-0.0041804651457205055,0.1747549365242536,0.600853259238475,2
-0.05208427713254268,0.11233985351059535,1.1526680973331165,1
-0.02631631632855014,0.13209647772357003,2.057372077882671,1
0.0035237964500538475,0.03988491005592512,0.25797497461953417,2
0.0044776804855826274,0.17691421595379686,1.0899436761766665,2
0.008566333847504751,0.26431418883211455,0.8785529388844447,2
0.009934283060224654,0.1364360476965945,0.46761227136957056,2
-0.006305933105722488,0.29104139125799566,0.6391346164931871,2
-0.00426885741860416,0.13351048027731457,1.0631839932279894,2
0.0035738943362095123,0.05309186194617527,0.16619891199541326,2
0.015998838038841,0.2922416958547067,2.889282225004438,2
0.01042559810027629,0.4280137611486652,2.957633342069218,3
-0.003105180976494975,0.5116666377797667,0.3065473608255016,3
0.04093724391439116,0.19386236972073967,0.9069750257061356,0
-0.039964013690642154,0.2131210630521109,0.2797726767462188,1
-0.033457878026231486,0.22523458117755416,2.876088444571262,1
0.007392843843961878,0.13007170820806657,3.072627143173013,2
-0.06340851471756112,0.15506758832012119,0.10834040035520874,1
0.016355325984005742,0.38181938063502296,2.5975581561343817,3
-0.002652674927651471,0.4193381906052093,0.5531564670296141,3
0.009400883747364043,0.1962216974705781,2.0896847684466993,2
-0.014094568712217677,0.12190540901565516,0.2675583606793964,1
-0.0016143316021716464,0.3107355846224243,0.3593396076360278,3
-0.01173062539127871,0.01628655341677135,1.3355565610682343,1
-0.016777853480514728,0.2748665760198412,2.014895780878717,2
0.006225003090870722,0.19703084832189383,1.2921323942921072,2
-0.013258018351018964,0.21937812099975657,1.4949198842374387,1
0.05116398571336505,0.0640027182268561,1.527761059562329,0
-0.0006538949618818623,0.10501529049275345,0.45253998269039336,2
-0.0052689643216449825,0.06862777630305603,0.11103473330834777,2
0.029052334909723587,0.11183930460201526,1.6158358050346644,0
-0.0017824007902557681,0.11884897013256511,0.5704046925930877,2
0.010530733673446143,0.246923335515027,2.4248992895831236,0
0.03264822607863271,0.3638160175973639,0.8893953464313591,3
0.008085895099233954,0.2017820651776688,1.0779579467353415,2
0.0035540200186650766,0.015118953316957978,0.6530069345667072,2
-0.0038180758345459738,0.20975369467831703,1.782970976979403,2
-0.024414248518283173,0.1156874198147998,1.033343304365316,1
-0.010520696853351608,0.0635479341031287,1.9609883998733417,1
0.008192722373679875,0.007290835037379928,0.6025995467197821,2
-0.03225431742379303,0.06068118778213122,1.9540796494327661,1
0.03764048992950068,0.05900482562749004,0.2795226877547711,0
0.022797571222580908,0.24486286010316588,3.010814146217935,0
0.022141613385739455,0.36088126993591385,1.8906772384278823,3
0.0037865661458474824,0.06551216890292128,1.3365178796805819,2
0.008895476156631896,0.28442817206856963,1.3140686188485189,2
0.02177539308433344,0.3510956536209894,1.493764853220496,3
0.003569533277707795,0.15913596486036927,0.1910968852012167,2
0.05736806111333537,0.1984471565138395,0.598773298924596,0
-0.012171794464794009,0.44556236119891135,0.62510287772852,3
-0.007192593449049248,0.22164650291526183,1.3098275912932955,2
0.017090504541332315,0.14998089602273423,1.6441239673959447,0
0.012552125951236622,0.03659860434318407,0.5079579387816751,0
-0.013543234230242234,0.37899665088906886,2.082943219074559,3
0.015150154200946103,0.23741265315275625,0.42870668972930637,0
-0.006853751881606976,0.1038328609663033,0.7739497620152728,2
0.009859729170289185,0.3994691547807614,1.2721016357510535,3
-0.03449835665026066,0.21149136056774895,1.0020592258483356,1
0.010281251048495517,0.20474329608653719,0.20146075428687418,0
-0.004617327476895379,0.13683788463477442,0.18959650643265197,2
-0.0007266121608468348,0.21747620787138064,1.831232744635664,2
-0.015035821001903687,0.554811165799996,0.3420188447438007,3
0.0066891357997405,0.09534216441526329,1.245710590666942,2
0.002400626534365226,0.02598010452855984,0.8882985720459027,2
-0.004683067494466719,0.30992436227326176,1.6606801852033413,3
0.011310192912630882,0.025978788705867284,1.8699371188152751,0
0.004212016785952836,0.2003275386255554,0.8552435546766939,2
-0.04343142809520895,0.37046833614872676,0.6603711343854589,3
0.032853459065119266,0.14185552510051305,0.37265461881813183,0
-0.004972317075333547,0.3685140930643643,0.4387495621481878,3
-0.02933570381231354,0.44001467702307173,2.848398256746599,3
0.03818833280940261,0.2799810976848969,0.5373131192829728,2
0.022077546866325154,0.20986829729734438,1.964169940631901,0
-0.0077539983281712235,0.0820141862663225,0.09469692043908885,2
-0.013794555481283477,0.08386942724706493,0.1653780199757726,1
0.012211714905676463,0.514733221182012,0.6314841765671241,3
0.014121578276302631,0.21310871433801826,2.2625291962053233,0
-0.018011807050721234,0.3303197507458324,0.057431527746335774,3
-0.004340341008487409,0.31923846708133385,1.4899980574562253,3
-0.03609764201329038,0.10825493949581615,0.9225113156598735,1
0.017392118402113205,0.16791872486680418,0.9593026395847517,0
-0.007526014498499921,0.20350778219877616,0.7163236663813279,2
-0.01644440791132863,0.04192467569534816,0.6622720533639248,1
-0.035524926669329035,0.11670708460984457,1.0468424456670176,1
-0.022064167314433662,0.4251264545420568,1.9310773540685826,3
0.023454580385187294,0.35384481708088733,0.6134642953233459,3
-0.028494963724269136,0.03990921432914665,0.701116310507231,1
-0.0003974727073662314,0.13266374190304905,1.2352639870818538,2
0.017851946765986185,0.3090191069602706,0.8232477576688971,3
-0.0015190204728504552,0.16299133638283392,1.0137980847633918,2
-0.017975680966462564,0.1823517602596754,0.6901014371408242,1
-0.029945152903572893,0.316033655931022,0.9413662454148153,3
0.0019535219709766343,0.12666708214344632,0.3693156323657002,2
-0.0023353183159049327,0.28656082757527096,0.34719891545765197,2
-0.021722525983628196,0.026450531650345416,0.48283347139937605,1
0.025795055081654913,0.09526072268729117,2.2364902919523524,0
-0.04254454840702991,0.0898757200818479,0.7573478766869315,1
-0.0205962369708369,0.08235185445496165,0.39387109767393486,1
0.024579610049781236,0.3087621566671262,0.4472224192267296,3
0.018357238941095522,0.11921394900550639,0.40844738608567865,0
-0.014660659910479788,0.1108532772543997,1.3935479841394578,1
0.002148887486817851,0.09727818353916562,0.3963487368454866,2
-0.05271495478033755,0.39706732648577114,0.31564049882623757,3
0.01329854324603482,0.052304946947306696,1.0208140498033187,0
0.018713567862949223,0.25396084626901827,1.9825505835323198,2
-0.011110935589737332,0.2118571703225419,0.18936994251271302,1
-0.0012836832257763855,0.0012731328600890102,0.7126387163241924,2
-0.0013215959729463314,0.3973262436410156,0.35152981302092645,3
0.005871158643332586,0.5214510581877365,0.7163006206490643,3
-0.0018727237747834169,0.15679058024730821,2.463982113700676,2
-0.000973047031409023,0.08060166349868692,0.49685145543871156,2
-0.04130166092512641,0.19710225435922465,0.7534120984978183,1
-0.006074520575533294,0.24869873532537776,0.5900560595624381,2
0.024765661428672713,0.13791900920970085,0.8488864252474095,0
-0.001262460262224965,0.4415439470724306,0.4516188846630156,3
0.0117571177627547,0.13169863652820313,2.2565745634762195,0
-0.023020281672390144,0.24400280544844752,0.3415651532349168,1
-0.0022696129176428236,0.026516717439899556,1.9095455957533474,2
0.013741315917178325,0.21219157513866033,0.4351851288528195,0
-0.0036300632427133427,0.09592933731472662,0.9187858471178179,2
-0.0035583575160879634,0.2311313442333113,0.6749194332230449,2
-0.03898743510644847,0.256303954421671,1.9847183159073198,2
-0.057925107563873784,0.23459162731493216,0.8067301263177491,1
0.011131062490675163,0.3916784982545771,0.7367827985958812,3
-0.006496627670172449,0.03469331910037063,0.5721979003878558,2
-0.014683475975569916,0.2244194927149869,0.08403482995776358,1
-0.03641206601097034,0.13928069308695604,0.27531225540449383,1
0.026611498080780806,0.0010606757076264683,0.28063315431746166,0
-0.03602115468305478,0.36031884820914384,0.7092465557788249,3
0.023256771550699717,0.2388395642338535,0.9139273325523822,0
-0.012685716953788062,0.15672006489773058,1.0347532394711292,1
0.023455136905348898,0.18704932126299098,1.6598324155454796,0
-0.033230401245379196,0.08762424100951374,0.7212633263717193,1
0.014736877941848667,0.19672148788368146,0.4235417403459397,0
-0.003705753177554166,0.2781134180538067,0.5255146168151451,2
-0.03739632679064328,0.26221766931188617,0.7475195767828551,2
-0.02414043295714431,0.33235956346849704,2.4478920536602677,3
0.018485402790756597,0.16796101366924365,0.4273376060375712,0
0.02288586137119878,0.07709197542518141,1.5552915338728406,0
-0.0216309600722879,0.26425130759910875,1.1777333327433555,2
-0.0007803903875508824,0.3102698169581137,0.3517765529645754,3
-0.0056876929921301864,0.1435366168117707,0.8444980184358224,2
0.0014818956083955037,0.10805250930939658,0.8618679043447779,2
0.010438831312337953,0.31199170469032356,1.2588727541153242,3
0.028546107285784328,0.11082026741447304,1.7933323845466187,0
0.007442109452137258,0.3783839691883678,0.40253035558199357,3
-0.0020644350586499246,0.2175686324224777,0.368256788146935,2
0.00783608010805093,0.031740388323010044,1.0811267563026548,2
0.030760731329319384,0.167049582147356,0.39411592385850636,0
0.015321605567693805,0.2586813990856091,0.964702338940028,2
0.032812291269765745,0.4053641874144277,0.7464824901194105,3
-0.009110790520477415,0.4018902511757473,2.6368010066016647,3
-0.023560817347527616,0.2962312467404018,0.4494551980009034,2
0.0016765325585872187,0.07953337490700284,0.44325510795552703,2
-0.018464664922218085,0.19321185470534954,2.0198658992419265,1
0.007230070504122033,0.023503258414992068,1.651531107727904,2
0.0015160911638745268,0.23842559085414172,0.4705066496246192,2
-0.012034132244587938,0.01457963059543066,0.3043899306420046,1
-0.028602827559212653,0.11781420436895976,0.3098844068833026,1
0.01035318040938246,0.06535754556090978,0.23277200375296547,0
0.025497500825574445,0.19267552460994453,0.7418986337324656,0
-0.04168225878997177,0.39956485165682243,0.6660879347762646,3
0.010456709760709993,0.23741764188951084,1.1606942591668046,0
-0.004393437756750239,0.0509615726608946,0.8556079297057766,2
0.0020496928431641506,0.0968528040234568,0.6161929651225456,2
0.010537958473315874,0.1658161161851249,1.4233310756699182,0
-0.0010040923408348957,0.42256158653055603,0.12763942040986462,3
0.004815063589771366,0.035238617305617115,0.6901632772963229,2
0.001768137725836947,0.016516965490710522,2.865239683914604,2
-0.008228532142320048,0.07179840063430809,0.6263171643059057,2
-0.052062741756545974,0.19512784462368582,1.8090327341459167,1
0.005009857006917531,0.5413738141471456,1.861270091649577,3
0.024049024959661446,0.22487885401980093,0.7834175672180151,0
-0.0049705723614889875,0.40013437912590355,0.3760110732755693,3
0.0006400829813153325,0.32637708446825064,1.7514972339117785,3
-0.020938219653638793,0.24951706857064154,0.17049328604213165,1
0.0063834902083836085,0.03516256179077093,0.6492316673870837,2
0.03808273179146014,0.30552382223375374,0.319677576861399,3
0.018564913826886492,0.011260305594906844,0.8370731895994492,0
0.010140405442707136,0.3400715639112495,0.30477240222391194,3
0.004645073943220071,0.12061984852827308,0.7743576439501575,2
0.006854506927554083,0.18152953469715988,1.0422160913432186,2
-0.0005005391749028784,0.17223535258681721,0.4263435409199932,2
0.007282805921093228,0.023869655641978044,1.0015309702265636,2
0.029934208148919627,0.31101884961578663,1.14184106599658,3
0.019080035269864046,0.1737058205143981,1.753125705294377,0
-0.020277919045850756,0.029902595638560098,0.6237579494996668,1
0.04123007153272796,0.3495898351488309,0.3540278352347947,3
0.023462492751732827,0.263365245935216,0.34151375773137327,2
0.03154906559526949,0.26090841836421214,0.771910842351049,2
-0.01307358281274838,0.01664530775191414,0.5529685185874726,1
-0.004073475003539317,0.37352506715554834,0.1995549069879906,3
-0.03823281101303514,0.24534843505224124,0.6707534568529803,1
-0.026147395644619282,0.3492751497737909,1.3983686637697872,3
-0.005147530748466902,0.045088443858893046,0.8862907868241637,2
0.025812889218450943,0.4239428934130741,1.0006885725694046,3
-0.0027399097888491653,0.3926157042768346,0.9295274442730517,3
-0.01178729513888423,0.024423821974697446,0.2826698282465603,1
0.004069272717344462,0.20551742497613523,0.9999469485199385,2
-0.013402304009084659,0.3325410178991254,0.24101515313522667,3
-0.024515313260046825,0.32938152269227555,0.683750435102119,3
-0.010490405325595474,0.04896089585822841,1.9144084467073856,1
-0.015382846995745965,0.33092256247675017,0.14819545529309358,3
-0.004319210407004645,0.12962515078930448,0.9030735947970266,2
-0.009769521602207194,0.0062627849750627185,1.1049725116074793,2
0.015201119273792052,0.1601611050106383,1.792210480474035,0
-0.013892007383262892,0.19669548912245893,0.6521767087908897,1
-0.017615081792054604,0.2856418541905809,1.026256432417609,2
-0.017733618445669147,0.3215390066563001,0.3051714142704583,3
0.019653662855398824,0.01055555946990161,1.4913757512972818,0
-0.007437157645573312,0.2707086894147486,0.8294265627153373,2
-0.01815512360293841,0.3655580020583895,1.5815768708012996,3
-0.011011038634169754,0.23378850229753995,0.39822245104560733,1
0.03769172611869218,0.14910332192927617,1.1189440169310814,0
0.011441148834282882,0.15101962211981435,1.261952292357932,0
0.02608680485756305,0.19827273678850324,0.19045025610251654,0
0.0172287305126561,0.24258665881045716,0.3704891211985533,0
0.0059858516081298385,0.3901940730654634,1.4191406872263965,3
0.015085826596271485,0.3443517753899854,0.6011816861753916,3
0.011718084023292982,0.28471643964712257,1.200498207407708,2
0.011015951445473264,0.28422089447391996,0.9040169366961542,2
-0.02944074146053583,0.42729771414857026,0.7856338602592764,3
0.007659779694818569,0.15977912911373554,0.445358232362178,2
-0.00830427535810543,0.08468503849422193,0.6059488695819276,2
-0.005126813567449844,0.017683944835173743,0.23358086183847596,2
0.016543664980720477,0.4702145148899732,0.24031598040437915,3
-0.019551104895971023,0.2939807545005414,0.6287282361512375,2
-0.0185902172038482,0.21170111277182863,0.7670563413233792,1
-0.009498073132450489,0.0945632842940649,0.293878857943465,2
0.020605669080636844,0.1534413512933652,0.6628433892747825,0
-0.004112557072864953,0.4702292611748279,0.9206091829006365,3
-0.042574681888296245,0.06643463705860078,2.035329564843786,1
-0.005123595049907602,0.3560086836190084,0.8428295269139343,3
-0.023511892112497032,0.4058406974911987,1.283423257602622,3
0.0026385593354391413,0.4102250519828237,1.4253261506422834,3
-0.038281201411749344,0.09470640525573173,1.3703582978886968,1
-0.016127538582360997,0.03396945626989151,0.24881910352770764,1
0.008487878757220253,0.39326504337550827,1.3436711941680493,3
0.01595687559791533,0.3819768782587385,1.666620284728333,3
0.021459560955320235,0.34222144257080744,1.8584132719950612,3
-0.03128483223422103,0.10352249869594544,1.1730557006467406,1
0.013578939755244658,0.2957814975901399,0.8464873945317836,2
0.011771065395414395,0.10375598705142591,0.4123823087554664,0
0.006218151311960092,0.2920656283684863,0.7060328557492225,2
0.005208845266671119,0.2501490581830255,0.5496525379187492,2
-0.02308725336465969,0.06521965490600773,0.7005852751278955,1
-0.014632634778170561,0.2690623474764236,1.3299123080159214,2
0.03802381371506015,0.057657075834698285,0.938909023214878,0
0.024379415795873265,0.1599293771087368,1.5209968142063275,0
-0.0108684954226753,0.02178204054981983,1.7768910951839865,1
-0.04305781185904966,0.1527377108136615,1.2557113799952455,1
-0.001440202431606677,0.20470937982991647,1.3710595627275657,2
0.040204090775326995,0.14201875761533606,0.6501428975929495,0
0.010119311069117305,0.3214486295222362,1.0927278992028,3
-0.01789214604439008,0.1654007500040438,1.8409142179260067,1
0.04150521745250531,0.22994156276041744,1.1487388100712723,0
-0.005835172645170743,0.08503003534703185,1.3781303762011188,2
-0.0073364882362937514,0.10014598026596798,0.7383725202246626,2
0.012441399806120974,0.26673438425148266,0.7352590566927167,2
-0.00749641615099195,0.1253491214856441,1.3014621296453224,2
0.015567221523332755,0.3840910733121894,0.13574807104245715,3
0.01266653652142477,0.37221362995961493,1.7771003785016835,3
0.008726473393480642,0.2174867768018696,0.7138149882930179,2
-0.0044307319516747636,0.07316717354680796,0.27955433328090223,2
-0.019716076173356533,0.024584859172625956,0.592153941552852,1
-0.011295480083418845,0.05288179873796614,0.40298783879936306,1
-0.031527843139684986,0.42993100334544676,1.4393313206704863,3
-0.003202655911332808,0.33350865987131895,0.6015571604281686,3
-0.01714315112832565,0.13305192271484828,0.790822612143893,1
-0.02902351380103118,0.35850873669206273,3.123906827863926,3
-0.008403736341917146,0.22408841497576398,1.7234922938844932,2
-0.0211017873635339,0.08602968020183373,1.199059992404073,1
-0.007832971348435823,0.34471548414536685,0.5384688957566294,3
0.005044807928533548,0.2901099522718388,0.4289226996628536,2
0.031863732532787944,0.4573861446699042,2.188742862966226,3
0.009118083903414054,0.3316739046858689,1.864540655720326,3
0.06486185939189466,0.2966465750162301,0.9311703965461834,2
0.0052710162390957,0.07124429927492715,2.2863182741835746,2
0.023216535747570387,0.36458302874096576,0.8619985577722771,3
-0.0167384140759256,0.295728049827286,1.2141836439156055,2
0.005347846281438059,0.1479842634849932,1.0385008681018475,2
0.03423416960284687,0.1718210898486921,0.43336616046051823,0
0.008367964417773675,0.07630819853524673,2.072261931397887,2
-0.009425274814050392,0.3337760869392219,0.9639978961855924,3
0.0037137716083747788,0.25877430615741526,0.4347994973376394,2
-0.0006936977477356236,0.22764635961171553,0.012863196466574594,2
-0.02259413709315236,0.4504884172106958,1.3052167076212333,3
0.00038762475396050426,0.1681322445930416,1.3746105634561065,2
0.008099634219219111,0.26358342236659793,0.6720912662445173,2
-0.001592827824914303,0.07197567799079879,1.22226351083472,2
-0.0385534515869122,0.23513888966851484,0.40029389579317504,1
0.014395158842963638,0.32199206090968896,1.2010663980986034,3
-0.010488962725253037,0.10711557786561254,1.6877830118846942,1
0.01264815478111042,0.30463804555087987,0.7046872461148682,3
0.001198652605326565,0.5073062386548276,0.3954934179677222,3
-0.05709253325808782,0.07644053593715133,0.5290049966892441,1
-0.006424855322358234,0.14025754496861773,1.2753711068415072,2
0.0023134926858571735,0.09639449498374292,2.2958168170635047,2
0.003882152619067154,0.2816873601190442,0.6515641034020557,2
-0.002480427747799941,0.16753719325424432,0.8646292075853867,2
-0.019507320545565,0.35234418259917066,0.6743704139646981,3
-0.03462402606889851,0.24217880268654132,1.0523216526841772,1
0.025238430014279833,0.375675144905922,0.6575307305145123,3
-0.003609598271812513,0.3151219016831196,1.3306923135718665,3
0.006872365791369228,0.36827922571913785,1.435778032313953,3
0.006590174711460183,0.023919001054095695,0.4932453533482792,2
-0.020424656342614266,0.38405518955733087,1.27130455805261,3
-0.0035818657003231255,0.23280773992122317,0.2651958579812813,2
0.019102846410024767,0.2166329574242627,0.5051037397521551,0
-0.00681197413819723,0.32402579460636716,1.2572490231332787,3
-0.007453511679039492,0.33664166057592126,0.3434733202775294,3
0.002171194115530463,0.06557217066641169,0.25994713817235787,2
-0.011149835700156673,0.2436804132707049,0.474408859264961,1
-0.028307414841008287,0.3543153487135221,0.993395594308613,3
0.008746263740779215,0.21194743739208877,2.7665500844046305,2
0.0003763809948119685,0.07033599419964207,0.6648631073018649,2
-0.03230263631811019,0.10872591444031975,0.9673397514867562,1
-0.01688648074366142,0.10813656636486978,0.7307304756183314,1
0.021830137038449236,0.4000828618250859,0.839432844306783,3
0.013964466272271799,0.1678774533933217,0.9026337600711641,0
0.006537108012208747,0.23811915306071532,0.6753037730589874,2
0.021929384676217675,0.29938040500979196,0.9004658673336878,2
-0.004595992611503876,0.1568494061129836,2.1962244912974245,2
0.008471981311869221,0.003175519820672351,1.1630315344010416,2
0.00646335428369563,0.43106618596650104,2.4596993653566686,3
0.015194245909683369,0.3269177703943901,1.4138370342411275,3
-0.017167155603624272,0.12219999205681849,0.9965049278741575,1
0.0010177540371203613,0.2593398252144414,1.060179751556023,2
0.015066832422090651,0.022702700589767172,2.054834505826983,0
-0.003212622390509887,0.20668544163339075,1.6688118058682642,2
0.014769331599908208,0.2748643724206624,1.647468670508431,2
0.01111208932006897,0.22926153881339034,0.9458483969969333,0
0.005431576743907469,0.2446193079676725,1.1407648261142098,2
0.020196341786852683,0.267272818129466,1.1699355269831588,2
0.005547169239293518,0.22450020210163077,1.3458292146745368,2
-0.012513545749924249,0.07657161477223516,1.3690078607249487,1
0.024756326239469235,0.2467236288196685,0.056760526630125034,0
-0.001827991150182289,0.1886493391014405,1.1325910656873848,2
-0.03824509950839554,0.4396095939832435,0.9001102150724216,3
-0.000276754921884745,0.16034662501948,2.010187104041709,2
-0.01668646090983164,0.14907047650010202,0.9741358434195563,1
-0.007272244244277117,0.28339121774687637,0.6838025833672217,2
0.014254240577226627,0.29655031295337364,0.33881474508820275,2
0.013030439826790115,0.23531836926666716,0.8457906517433058,0
-0.015265722083571631,0.151543644684049,1.1208954316318123,1
-0.013036722156043184,0.17593709270369784,1.4195429854768085,1
0.044626002923852645,0.400898988422,1.0273217041341536,3
-0.025157363118177758,0.32894461802822694,0.8735609837664373,3
-0.03958599620751575,0.23860596596260242,0.5637299035555192,1
0.0008118338240776477,0.4373175126955351,0.2415769316268465,3
-0.017855750309837683,0.2600254407800746,0.7153793024976198,2
-0.03031488229994464,0.38420453144122024,0.590640260591785,3
-0.021807981548856922,0.02433123047473057,0.9213034833275002,1
-0.014340322982558724,0.2717210863333713,0.3551315261985965,2
0.00234654766617564,0.36231684694897115,3.3741210912692097,3
-0.028717243023588787,0.5881863460296026,1.9255942400327446,3
0.006161010790082046,0.13565289239413705,0.9476720327946966,2
0.03406345219836076,0.22880063554530153,1.0572612298889252,0
-0.04304767089218361,0.32100146032465443,2.6445398708650987,3
0.03219041331551946,0.1496726251950401,0.6324223087334601,0
0.012590591684436216,0.39713398635553687,0.08338118750899295,3
0.013257625373348254,0.08495054212883218,0.4515437167352855,0
-0.010264271329431704,0.13499156499707704,0.366485493007273,1
-0.04382507702330562,0.07309404910585485,0.38463710703640486,1
-0.03818712175014586,0.3318521231835511,0.5769543808322328,3
0.014816486908402518,0.3591884387768177,1.0355753890514063,3
0.006030946846672249,0.27790381184568325,1.5563088436840395,2
-0.03680155489011506,0.3414407929845851,1.2642042113141116,3
-0.023917661240703686,0.27960246845150716,0.7622837868906035,2
-0.04151176018157066,0.37358668215965374,1.101639764653145,3
-0.04039854664312273,0.2953589789660825,0.68410012203001,2
0.011395345604644079,0.13315245454550084,0.3670364472086416,0
0.04048619246573705,0.18771584306412606,0.32151761803602313,0
0.0004158741535081579,0.06480813805449609,0.6661324383216115,2
